carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,anonymousFeature1,anonymousFeature2,anonymousFeature3,anonymousFeature5,anonymousFeature6,anonymousFeature14,price,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,length,width,high
19565,11,15,4374,1.81,2,1,4.0,1,5,779412.0,2.0,2019.0,2.0,31.0,1,46.38,1.0,8,2,12,2,2,40.7,2020,8,15,2019,6,1,5038.0,1886.0,1475.0
19566,11,15,4374,1.52,2,1,4.0,1,5,779412.0,2.0,2019.0,2.0,31.0,1,46.38,1.0,8,2,12,2,2,41.5,2020,4,16,2019,7,1,5038.0,1886.0,1475.0
19598,27,220,524,5.33,1,1,1.0,0,5,779411.0,2.0,2016.0,2.0,19.0,1,40.8,1.0,3,2,50,1,1,21.8,2021,5,31,2016,12,1,4599.0,1894.0,1724.0
19613,11,186,4376,4.91,1,1,4.0,0,5,779412.0,2.0,2019.0,1.4,16.0,1,21.88,1.0,2,2,12,2,2,15.58,2021,2,5,2019,1,1,4462.0,1796.0,1417.0
19705,10,138,4387,1.82,1,4,1.0,0,5,779413.0,1.0,2017.0,1.5,32.0,1,10.39,1.0,1,2,11,1,2,5.98,2020,4,12,2017,12,1,4338.0,1830.0,1645.0
19712,27,220,524,7.36,1,17,1.0,0,5,779411.0,3.0,2017.0,2.0,19.0,1,40.8,1.0,3,2,50,1,1,22.8,2020,5,8,2016,1,1,4599.0,1894.0,1724.0
19722,18,136,1116,3.24,1,1,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,30.38,1.0,5,2,23,1,1,17.9,2020,9,25,2017,7,1,4565.0,1821.0,1624.0
19729,18,136,1116,1.24,6,1,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,30.38,1.0,5,2,23,1,2,18.8,2020,2,18,2017,9,1,4565.0,1821.0,1624.0
19730,18,136,1116,5.54,1,1,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,30.38,1.0,5,2,23,1,2,17.8799,2020,4,25,2017,8,1,4565.0,1821.0,1624.0
19738,11,15,4374,2.39,5,1,4.0,1,5,779412.0,2.0,2019.0,2.0,7.0,1,46.38,1.0,8,2,12,2,1,36.5,2021,7,11,2018,12,1,5038.0,1886.0,1475.0
19743,12,902,4382,17.45,4,17,2.0,2,5,779415.0,2.0,2011.0,3.5,21.0,1,42.88,1.0,6,2,16,4,1,7.8,2020,11,27,2010,10,1,4995.0,1900.0,1560.0
19748,23,35,471,5.29,5,1,1.0,0,5,779419.0,2.0,2015.0,1.6,31.0,1,17.99,1.0,5,2,25,1,1,9.0,2020,8,18,2016,10,1,4475.0,1850.0,1660.0
19759,23,35,471,4.92,6,1,1.0,0,5,779419.0,2.0,2015.0,1.6,31.0,1,17.99,1.0,5,2,25,1,1,9.98,2020,11,2,2016,12,1,4475.0,1850.0,1660.0
19775,7,166,4371,4.07,4,1,1.0,0,5,779415.0,2.0,2019.0,2.0,2.0,1,26.58,1.0,6,7,7,2,2,16.5,2021,5,8,2018,11,1,4901.0,1850.0,1447.0
19777,10,172,4391,9.26,5,5,2.0,1,5,779413.0,1.0,2013.0,1.5,6.0,1,6.09,1.0,4,2,11,2,1,1.38,2020,3,15,2013,7,1,4450.0,1748.0,1493.0
19794,6,6,4398,2.42,5,5,1.0,0,5,779412.0,2.0,2018.0,1.4,2.0,1,10.59,1.0,5,2,6,1,1,6.98,2020,5,13,2018,9,1,4500.0,1834.0,1707.0
19796,5,31,4397,1.4,1,28,4.0,0,7,779412.0,2.0,2018.0,2.0,3.0,1,36.99,1.0,10,2,5,6,1,33.2,2020,8,10,2019,11,1,5203.0,1878.0,1805.0
19798,23,154,4400,4.04,1,5,1.0,0,5,779419.0,2.0,2016.0,1.6,3.0,1,11.58,1.0,2,2,25,2,1,6.2,2020,8,4,2017,4,1,4570.0,1775.0,1445.0
19815,23,154,4400,1.58,1,17,1.0,0,5,779419.0,2.0,2016.0,1.6,3.0,1,11.58,1.0,2,2,25,2,1,6.18,2020,9,28,2016,10,1,4570.0,1775.0,1445.0
19818,23,154,4400,5.79,1,16,1.0,0,5,779419.0,2.0,2016.0,1.6,3.0,1,11.58,1.0,2,2,25,2,2,6.13,2021,5,18,2016,12,1,4570.0,1775.0,1445.0
19830,20,95,4402,9.34,5,20,1.0,2,5,779412.0,2.0,2016.0,2.0,19.0,1,49.98,1.0,8,2,21,2,2,32.85,2020,12,31,2016,9,1,5065.0,1860.0,1467.0
19831,11,661,4403,3.56,9,1,1.0,1,5,779412.0,3.0,2017.0,2.0,31.0,1,39.58,1.0,6,2,39,12,1,28.88,2020,7,23,2017,9,1,4750.0,1842.0,1433.0
19861,20,95,4402,1.17,4,1,1.0,0,5,779412.0,2.0,2016.0,2.0,19.0,1,49.98,1.0,8,2,21,2,1,33.8,2020,7,2,2016,8,1,5065.0,1860.0,1467.0
19880,30,347,4408,12.76,2,1,2.0,1,5,779418.0,2.0,2012.0,2.0,23.0,1,46.8,1.0,3,2,68,1,1,9.28,2021,6,28,2012,2,1,4627.0,1891.0,1713.0
19884,3,137,4409,7.79,3,4,2.0,2,5,779416.0,2.0,2011.0,1.8,6.0,1,11.48,1.0,2,2,3,3,1,2.36,2021,5,30,2010,12,1,4342.0,1840.0,1500.0
19888,3,137,4409,13.95,5,19,2.0,0,5,779416.0,2.0,2011.0,1.8,6.0,1,11.48,1.0,2,2,3,3,2,1.8,2020,7,25,2011,4,1,4342.0,1840.0,1500.0
19897,30,803,4413,9.24,6,1,2.0,1,5,779418.0,3.0,2012.0,2.0,23.0,1,33.98,1.0,6,2,68,2,1,5.5,2021,3,12,2011,8,1,4628.0,1865.0,1484.0
19912,7,113,4417,5.13,1,1,1.0,1,5,779415.0,2.0,2016.0,1.6,11.0,1,12.9,1.0,2,2,7,2,1,6.5,2021,5,16,2017,8,1,4631.0,1760.0,1503.0
19926,13,18,420,7.71,1,19,1.0,0,5,779416.0,2.0,2013.0,1.8,3.0,1,13.69,1.0,2,2,14,2,1,3.86,2020,9,18,2013,11,1,4598.0,1797.0,1477.0
19927,13,18,420,7.5,5,1,2.0,0,5,779416.0,2.0,2013.0,1.8,3.0,1,13.69,1.0,2,2,14,2,1,4.6,2020,10,4,2013,9,1,4598.0,1797.0,1477.0
19936,13,18,420,6.73,4,1,2.0,0,5,779416.0,2.0,2013.0,1.8,3.0,1,13.69,1.0,2,2,14,2,1,4.6,2021,2,4,2014,6,1,4598.0,1797.0,1477.0
19940,13,18,420,6.63,7,35,1.0,1,5,779416.0,2.0,2013.0,1.8,3.0,1,13.69,1.0,2,2,14,2,2,4.18,2020,11,13,2013,11,1,4598.0,1797.0,1477.0
19963,11,359,4421,14.62,2,29,2.0,2,4,779412.0,3.0,2012.0,3.0,13.0,1,136.2,1.0,16,2,39,2,2,28.0,2020,7,29,2012,1,1,5267.0,1949.0,1460.0
19968,20,614,4423,8.02,2,1,2.0,0,5,779412.0,3.0,2011.0,3.5,15.0,1,72.8,1.0,3,2,48,1,2,12.8,2020,3,31,2010,6,1,4528.0,1840.0,1691.0
19969,20,614,4423,12.69,2,1,2.0,1,5,779412.0,3.0,2011.0,3.5,15.0,1,72.8,1.0,3,2,48,1,2,13.0,2021,3,2,2010,4,1,4528.0,1840.0,1691.0
19971,16,457,4404,12.85,3,17,2.0,0,5,779415.0,2.0,2009.0,2.5,21.0,1,21.68,1.0,6,2,18,2,1,4.6,2021,4,18,2009,7,1,4755.0,1795.0,1440.0
19974,16,457,4404,5.13,8,17,2.0,0,5,779415.0,2.0,2009.0,2.5,21.0,1,21.68,1.0,6,2,18,2,1,4.8,2021,5,29,2009,8,1,4755.0,1795.0,1440.0
19991,33,120,4424,13.19,4,35,2.0,1,5,779414.0,2.0,2011.0,2.0,6.0,1,12.99,1.0,2,2,35,2,2,1.6,2020,11,11,2011,6,1,4680.0,1815.0,1525.0
19993,33,120,4424,13.12,6,24,2.0,2,5,779414.0,2.0,2011.0,2.0,6.0,1,12.99,1.0,2,2,35,2,1,2.55,2020,9,27,2011,9,1,4680.0,1815.0,1525.0
20011,18,907,4430,22.48,5,1,1.0,0,5,779412.0,2.0,2015.0,1.5,3.0,1,31.99,1.0,2,2,20,3,2,7.0,2021,7,2,2014,11,1,4342.0,1800.0,1597.0
20017,4,497,4431,5.53,5,1,1.0,1,5,779412.0,2.0,2016.0,1.6,3.0,1,37.9,1.0,5,1,4,1,1,18.8,2020,8,8,2016,7,1,4119.0,1789.0,1575.0
20043,20,127,4433,4.21,8,1,2.0,0,5,779412.0,2.0,2011.0,1.8,15.0,1,34.8,1.0,6,2,21,2,1,11.6,2021,7,19,2012,6,1,4591.0,1770.0,1444.0
20059,88,909,4434,6.8,4,3,2.0,1,5,779413.0,1.0,2012.0,1.3,6.0,1,3.65,1.0,4,2,109,3,2,0.68,2021,2,24,2012,3,1,3745.0,1620.0,1430.0
20071,18,132,4439,5.36,1,1,1.0,0,5,779412.0,3.0,2015.0,2.0,13.0,1,83.8,1.0,11,2,20,8,2,44.5,2020,6,29,2016,1,1,4929.0,1989.0,1709.0
20073,3,137,4440,10.04,1,3,2.0,0,5,779416.0,3.0,2014.0,1.8,17.0,1,12.48,1.0,2,2,3,3,2,4.3,2020,3,27,2014,10,1,4342.0,1840.0,1500.0
20074,12,275,4441,10.3,5,19,1.0,1,7,779415.0,2.0,2015.0,2.4,11.0,1,24.98,1.0,17,2,16,6,2,15.5,2020,3,25,2015,2,1,4830.0,1805.0,1695.0
20077,12,275,4441,5.31,1,14,1.0,0,7,779415.0,2.0,2015.0,2.4,11.0,1,24.98,1.0,12,2,16,6,1,19.6,2020,8,27,2016,11,1,4830.0,1805.0,1695.0
20104,20,127,4445,3.75,5,17,1.0,0,5,779412.0,2.0,2016.0,2.0,15.0,1,39.98,1.0,6,2,21,2,1,23.88,2020,8,13,2016,3,1,4783.0,1810.0,1442.0
20109,8,101,4448,9.23,2,1,2.0,0,5,779412.0,2.0,2012.0,2.0,23.0,1,24.78,1.0,6,2,8,2,2,8.5,2021,3,18,2012,3,1,4865.0,1820.0,1475.0
20122,20,95,981,9.14,1,1,1.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,2,23.0,2020,7,4,2014,6,1,5024.0,1854.0,1477.0
20125,20,95,981,9.52,1,1,2.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,1,21.0,2021,1,5,2014,9,1,5024.0,1854.0,1477.0
20128,20,95,981,11.92,2,1,1.0,1,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,1,19.5,2021,3,3,2014,9,1,5024.0,1854.0,1477.0
20138,20,95,981,20.74,2,1,1.0,1,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,2,16.5,2021,5,14,2015,1,1,5024.0,1854.0,1477.0
20156,20,95,981,6.55,2,15,1.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,1,23.8,2021,1,12,2014,12,1,5024.0,1854.0,1477.0
20168,88,909,4434,6.8,4,3,2.0,0,5,779413.0,1.0,2012.0,1.3,6.0,1,3.65,1.0,4,2,109,3,2,0.68,2020,12,13,2012,3,1,3745.0,1620.0,1430.0
20169,20,95,981,6.58,2,1,2.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,46.8,1.0,8,2,21,2,2,25.5,2020,3,18,2015,5,1,5024.0,1854.0,1477.0
20170,12,275,4441,9.14,3,33,1.0,0,7,779415.0,2.0,2015.0,2.4,11.0,1,24.98,1.0,12,2,16,6,2,14.3,2020,4,22,2015,4,1,4830.0,1805.0,1695.0
20172,8,171,4455,10.65,1,15,1.0,0,5,779412.0,2.0,2015.0,1.6,9.0,1,11.38,1.0,2,2,10,2,1,4.98,2021,1,25,2015,3,1,4473.0,1706.0,1469.0
20175,8,171,4455,4.79,2,3,2.0,1,5,779412.0,2.0,2015.0,1.6,9.0,1,11.38,1.0,2,2,10,2,2,2.5,2021,3,13,2014,11,1,4473.0,1706.0,1469.0
20192,2,2,4456,5.56,5,17,1.0,0,5,779415.0,2.0,2014.0,1.6,2.0,1,12.78,1.0,2,2,2,2,1,7.12,2020,12,11,2016,5,1,4630.0,1775.0,1480.0
20200,2,34,4457,9.51,5,17,2.0,0,7,779415.0,2.0,2009.0,2.7,3.0,1,26.28,1.0,3,2,24,1,1,10.2,2021,4,26,2010,6,1,4785.0,1910.0,1730.0
20204,1,263,4458,6.16,4,19,2.0,0,5,779413.0,1.0,2013.0,1.5,6.0,1,6.28,1.0,2,2,1,2,2,1.5,2021,7,29,2013,5,1,4597.0,1736.0,1462.0
20209,116,910,4460,3.15,6,4,1.0,0,7,779412.0,2.0,2018.0,1.5,3.0,1,10.79,1.0,3,2,154,1,1,6.12,2020,5,7,2018,8,1,4771.0,1859.0,1735.0
20220,3,426,4467,5.9,5,1,1.0,1,7,779412.0,2.0,2016.0,3.5,3.0,1,63.98,1.0,11,2,81,1,1,24.0,2020,12,12,2015,7,1,5037.0,2005.0,1818.0
20227,2,82,4468,11.22,2,5,2.0,1,5,779415.0,2.0,2012.0,2.5,3.0,1,22.58,1.0,6,2,24,2,1,11.98,2020,11,13,2012,5,1,4825.0,1825.0,1480.0
20229,2,82,4468,11.81,1,1,2.0,0,5,779415.0,2.0,2012.0,2.5,3.0,1,22.58,1.0,6,2,24,2,2,10.8,2020,5,11,2012,9,1,4825.0,1825.0,1480.0
20230,2,82,4468,11.81,1,1,2.0,1,5,779415.0,2.0,2012.0,2.5,3.0,1,22.58,1.0,6,2,24,2,1,10.8,2020,6,26,2012,9,1,4825.0,1825.0,1480.0
20235,12,53,4469,6.41,2,7,2.0,1,5,779415.0,2.0,2012.0,2.0,22.0,1,21.78,1.0,5,2,13,1,1,9.98,2020,12,12,2012,6,1,4550.0,1820.0,1685.0
20241,32,123,4471,8.63,3,7,1.0,0,5,779415.0,2.0,2013.0,1.0,6.0,1,4.59,1.0,7,2,34,3,1,1.78,2021,1,5,2014,11,1,3570.0,1600.0,1470.0
20252,32,123,4471,0.06,3,1,1.0,1,5,779415.0,2.0,2013.0,1.0,6.0,1,4.59,1.0,7,2,34,3,2,3.5,2020,11,2,2017,9,1,3570.0,1600.0,1470.0
20255,32,123,4471,2.69,3,1,2.0,0,5,779415.0,2.0,2013.0,1.0,6.0,1,4.59,1.0,7,2,34,3,1,1.98,2020,12,12,2014,11,1,3570.0,1600.0,1470.0
20257,32,123,4471,5.51,1,5,1.0,0,5,779415.0,2.0,2013.0,1.0,6.0,1,4.59,1.0,7,2,34,3,2,1.99,2020,10,11,2015,3,1,3570.0,1600.0,1470.0
20266,5,73,527,14.36,6,14,1.0,0,5,779416.0,2.0,2015.0,1.5,31.0,1,23.59,1.0,3,2,5,1,2,9.6,2020,10,27,2015,6,1,4667.0,1839.0,1660.0
20269,5,73,527,5.34,6,17,1.0,0,5,779416.0,2.0,2015.0,1.5,31.0,1,23.59,1.0,3,2,5,1,1,9.8,2020,12,3,2015,7,1,4667.0,1839.0,1660.0
20281,8,171,4455,4.82,1,19,1.0,0,5,779412.0,2.0,2015.0,1.6,9.0,1,11.38,1.0,2,2,10,2,2,5.45,2020,9,7,2016,5,1,4473.0,1706.0,1469.0
20287,13,310,4478,10.6,2,14,2.0,0,5,779416.0,2.0,2014.0,2.4,3.0,1,17.99,1.0,3,2,14,1,1,5.88,2020,1,16,2013,8,1,4673.0,1849.0,1753.0
20302,3,426,4467,5.91,5,1,1.0,1,7,779416.0,3.0,2016.0,3.5,3.0,1,63.98,1.0,11,2,81,1,1,21.8,2021,1,31,2015,7,1,5037.0,2005.0,1818.0
20304,8,11,4459,5.36,5,19,2.0,0,5,779412.0,2.0,2013.0,1.8,31.0,1,21.88,1.0,6,2,10,2,1,7.98,2020,6,14,2013,5,1,4870.0,1834.0,1472.0
20316,17,213,4483,2.59,2,2,1.0,0,5,779413.0,1.0,2016.0,1.5,32.0,1,7.09,1.0,2,2,19,2,1,4.38,2020,1,9,2017,2,1,4617.0,1716.0,1480.0
20320,2,2,1294,2.65,1,1,2.0,0,5,779415.0,2.0,2012.0,1.8,11.0,1,15.18,1.0,2,2,2,2,1,7.88,2020,8,24,2013,6,1,4545.0,1760.0,1490.0
20322,2,2,1294,5.31,6,1,2.0,1,5,779415.0,2.0,2012.0,1.8,11.0,1,15.18,1.0,2,2,2,2,1,6.88,2020,9,27,2013,8,1,4545.0,1760.0,1490.0
20324,2,2,1294,5.31,6,1,2.0,0,5,779415.0,2.0,2012.0,1.8,11.0,1,15.18,1.0,2,2,2,2,1,6.88,2020,8,28,2013,8,1,4545.0,1760.0,1490.0
20335,12,21,4486,2.3,1,5,1.0,1,5,779412.0,2.0,2018.0,1.5,11.0,1,8.18,1.0,4,2,16,3,1,6.6,2020,8,12,2018,11,1,4096.0,1695.0,1525.0
20337,12,21,4486,1.62,1,14,1.0,0,5,779412.0,2.0,2018.0,1.5,11.0,1,8.18,1.0,4,2,16,3,2,6.8,2020,3,15,2019,2,1,4096.0,1695.0,1525.0
20338,12,21,4486,1.2,1,3,1.0,0,5,779412.0,2.0,2018.0,1.5,11.0,1,8.18,1.0,4,2,16,3,2,7.15,2020,8,9,2018,9,1,4096.0,1695.0,1525.0
20353,68,271,4490,1.24,4,13,1.0,0,5,779412.0,2.0,2019.0,2.0,3.0,1,17.48,1.0,5,2,78,1,2,14.5,2020,10,17,2019,9,1,4645.0,1925.0,1871.0
20360,3,434,4493,10.17,1,1,2.0,1,5,779416.0,2.0,2013.0,1.5,6.0,1,11.58,1.0,1,2,3,1,1,2.5,2020,9,5,2013,11,1,4280.0,1785.0,1658.0
20361,3,434,4493,6.15,1,1,2.0,0,5,779416.0,2.0,2013.0,1.5,6.0,1,11.58,1.0,1,2,3,1,2,3.0,2021,6,6,2013,7,1,4280.0,1785.0,1658.0
20374,52,355,4498,5.34,1,14,1.0,0,5,779413.0,1.0,2014.0,2.0,32.0,1,12.58,1.0,3,2,57,1,1,3.38,2020,12,6,2015,3,1,4631.0,1893.0,1694.0
20384,8,135,4502,11.59,1,1,2.0,1,5,779412.0,2.0,2009.0,1.6,6.0,1,9.6,1.0,4,2,10,3,2,1.98,2020,10,3,2009,12,1,3916.0,1650.0,1465.0
20388,50,180,4503,14.1,1,4,2.0,0,5,779415.0,3.0,2013.0,2.0,5.0,1,26.38,1.0,5,2,54,1,2,8.5,2020,5,27,2013,4,1,4595.0,1810.0,1735.0
20396,38,85,4509,4.9,1,19,1.0,0,5,779421.0,2.0,2015.0,1.4,9.0,1,7.99,1.0,4,2,82,3,2,4.5,2021,1,6,2015,5,1,3993.0,1732.0,1487.0
20408,12,21,4486,2.74,1,2,1.0,0,5,779415.0,2.0,2017.0,1.5,11.0,1,8.18,1.0,4,2,16,3,1,7.6,2021,5,12,2019,3,1,4096.0,1695.0,1525.0
20437,18,289,4496,7.73,6,1,2.0,0,5,779412.0,2.0,2017.0,3.0,13.0,1,54.5,1.0,3,2,20,1,2,15.8,2020,8,3,2012,3,1,4648.0,1881.0,1661.0
20445,54,672,4513,11.99,5,15,3.0,1,5,779415.0,2.0,2008.0,1.6,17.0,1,10.48,1.0,2,2,31,2,1,1.1,2021,3,6,2008,3,1,4400.0,1700.0,1415.0
20446,18,175,4497,16.47,1,14,2.0,0,5,779412.0,2.0,2013.0,3.0,13.0,1,63.96,1.0,8,2,23,2,2,19.98,2021,2,3,2012,12,1,5039.0,1860.0,1492.0
20447,18,175,4497,6.52,1,1,2.0,0,5,779412.0,2.0,2013.0,3.0,13.0,1,63.96,1.0,8,2,23,2,1,24.9,2021,4,27,2012,2,1,5039.0,1860.0,1492.0
20458,30,640,4519,3.56,2,1,1.0,1,7,779412.0,2.0,2018.0,2.0,13.0,1,77.48,1.0,11,2,68,1,2,47.98,2020,5,16,2018,1,1,4950.0,1958.0,1776.0
20460,15,682,4520,5.32,1,14,1.0,0,5,779412.0,2.0,2017.0,1.5,27.0,2,20.98,1.0,5,2,17,1,2,8.35,2020,9,3,2017,7,1,4510.0,1852.0,1708.0
20462,15,682,4520,3.31,1,14,1.0,0,5,779412.0,2.0,2017.0,1.5,27.0,2,20.98,1.0,5,2,17,1,2,8.68,2020,12,9,2018,9,1,4510.0,1852.0,1708.0
20465,20,911,4523,1.56,1,1,1.0,3,5,779412.0,2.0,2017.0,2.0,31.0,1,57.8,1.0,5,2,93,1,2,37.0,2020,11,19,2018,3,1,4451.0,1804.0,1475.0
20466,30,912,4524,0.57,1,9,4.0,0,5,779412.0,2.0,2021.0,2.0,13.0,1,35.48,1.0,5,2,32,1,2,25.6,2021,5,11,2020,6,1,4425.0,1863.0,1652.0
20473,15,682,4520,7.43,1,14,1.0,0,5,779413.0,1.0,2017.0,1.5,27.0,2,20.98,1.0,5,2,17,1,2,7.8,2020,12,19,2016,12,1,4510.0,1852.0,1708.0
20492,22,29,32,4.01,4,1,1.0,0,5,779413.0,1.0,2017.0,1.5,16.0,1,10.78,1.0,2,2,22,4,1,6.5,2021,3,26,2018,3,1,4695.0,1848.0,1462.0
20511,18,243,4534,23.2,2,1,2.0,0,7,779412.0,3.0,2011.0,3.0,13.0,1,100.5,1.0,11,2,20,1,1,19.88,2021,7,27,2010,9,1,4857.0,1933.0,1776.0
20513,18,243,4534,10.58,6,1,2.0,0,7,779412.0,3.0,2011.0,3.0,13.0,1,100.5,1.0,11,2,20,1,1,25.0,2020,2,3,2012,2,1,4857.0,1933.0,1776.0
20516,18,243,4534,23.96,2,14,2.0,0,7,779412.0,3.0,2011.0,3.0,13.0,1,100.5,1.0,11,2,20,1,1,17.3,2021,3,10,2011,3,1,4857.0,1933.0,1776.0
20541,7,86,274,11.77,2,15,3.0,1,5,779415.0,2.0,2008.0,1.6,4.0,1,12.68,1.0,2,2,7,3,1,3.99,2020,3,7,2009,6,1,4250.0,1695.0,1535.0
20569,2,34,4516,2.57,2,7,1.0,0,7,779415.0,2.0,2017.0,2.0,3.0,1,28.78,1.0,3,2,24,1,2,24.68,2021,6,5,2017,11,1,4855.0,1925.0,1720.0
20582,7,113,501,7.26,6,35,2.0,0,5,779415.0,2.0,2009.0,1.6,4.0,1,14.58,1.0,2,2,7,2,2,3.58,2021,7,11,2010,9,1,4665.0,1700.0,1510.0
20602,5,90,4538,9.45,6,14,2.0,0,5,779416.0,2.0,2010.0,3.0,3.0,1,32.29,1.0,6,2,5,2,2,5.8,2020,6,23,2010,9,1,5000.0,1858.0,1497.0
20639,4,497,4547,10.19,1,35,2.0,1,4,779411.0,3.0,2011.0,1.6,3.0,1,37.6,1.0,5,2,4,1,2,11.5,2020,12,10,2011,12,1,4110.0,1789.0,1576.0
20652,28,78,4543,2.27,1,4,1.0,0,5,779419.0,2.0,2017.0,1.6,3.0,1,11.88,1.0,2,2,30,2,2,7.48,2020,9,13,2017,9,1,4600.0,1780.0,1445.0
20656,28,78,4543,2.86,1,4,1.0,0,5,779419.0,2.0,2017.0,1.6,3.0,1,11.88,1.0,2,2,30,2,1,7.9,2020,6,13,2018,2,1,4600.0,1780.0,1445.0
20661,28,78,4543,4.45,1,20,1.0,0,5,779419.0,2.0,2017.0,1.6,3.0,1,11.88,1.0,2,2,30,2,2,7.3,2020,10,25,2017,10,1,4600.0,1780.0,1445.0
20678,42,714,4550,13.12,5,19,2.0,0,4,779412.0,3.0,2010.0,3.6,7.0,1,125.2,1.0,16,2,43,4,1,32.99,2021,3,17,2010,11,1,4970.0,1931.0,1418.0
20682,42,714,4550,12.79,3,1,2.0,1,4,779412.0,3.0,2010.0,3.6,31.0,1,125.2,1.0,16,2,43,4,1,34.5,2020,6,11,2010,6,1,4970.0,1931.0,1418.0
20683,42,714,4550,9.18,6,7,2.0,8,4,779412.0,3.0,2010.0,3.6,31.0,1,125.2,1.0,16,2,43,4,1,37.98,2020,8,15,2011,6,1,4970.0,1931.0,1418.0
20684,42,714,4550,11.9,8,1,2.0,1,4,779412.0,3.0,2010.0,3.6,31.0,1,125.2,1.0,16,2,43,4,2,35.6,2020,9,3,2011,12,1,4970.0,1931.0,1418.0
20687,42,714,4550,8.0,1,19,2.0,0,4,779412.0,3.0,2010.0,3.6,7.0,1,125.2,1.0,16,2,43,4,2,37.5,2021,3,9,2012,2,1,4970.0,1931.0,1418.0
20691,42,714,4550,11.44,2,12,3.0,4,4,779412.0,3.0,2010.0,3.6,31.0,1,125.2,1.0,16,2,43,4,1,29.98,2020,9,22,2010,6,1,4970.0,1931.0,1418.0
20697,42,714,4550,4.21,8,1,2.0,1,4,779412.0,3.0,2010.0,3.6,31.0,1,125.2,1.0,16,2,43,4,1,41.8,2020,6,11,2011,2,1,4970.0,1931.0,1418.0
20699,42,714,4550,7.99,1,19,2.0,0,4,779412.0,3.0,2010.0,3.6,7.0,1,125.2,1.0,16,2,43,4,2,35.0,2021,3,7,2012,2,1,4970.0,1931.0,1418.0
20704,47,436,4551,8.97,5,1,2.0,0,5,779414.0,2.0,2010.0,2.3,3.0,1,21.19,1.0,6,2,51,2,2,4.58,2020,9,25,2010,7,1,4805.0,1860.0,1458.0
20711,7,166,1056,9.46,2,1,2.0,0,5,779415.0,2.0,2011.0,2.5,5.0,1,22.48,1.0,6,2,7,2,2,7.28,2021,1,6,2011,7,1,4850.0,1795.0,1475.0
20714,7,166,1056,7.2,2,1,2.0,0,5,779415.0,2.0,2012.0,2.5,5.0,1,22.48,1.0,6,2,7,2,1,7.9,2021,5,22,2012,2,1,4850.0,1795.0,1475.0
20720,7,166,1056,7.68,2,1,2.0,0,5,779415.0,2.0,2011.0,2.5,5.0,1,22.48,1.0,6,2,7,2,1,7.88,2021,5,28,2011,6,1,4850.0,1795.0,1475.0
20742,7,166,1056,13.34,2,17,2.0,3,5,779415.0,2.0,2011.0,2.5,5.0,1,22.48,1.0,6,2,7,2,1,6.5,2021,7,9,2010,12,1,4850.0,1795.0,1475.0
20746,52,355,4554,7.92,1,18,2.0,0,5,779413.0,1.0,2016.0,1.5,6.0,1,9.58,1.0,3,2,57,1,2,4.25,2020,9,18,2017,4,1,4648.0,1893.0,1686.0
20751,8,14,4555,7.48,1,7,1.0,2,5,779412.0,2.0,2016.0,2.0,32.0,1,21.88,1.0,2,2,8,2,1,13.18,2020,8,11,2016,4,1,4664.0,1785.0,1480.0
20755,16,487,4556,1.43,1,19,1.0,0,5,779415.0,2.0,2017.0,2.0,3.0,1,14.99,1.0,2,2,27,3,1,9.9,2021,5,27,2018,11,1,4469.0,1795.0,1474.0
20757,8,83,4540,14.28,2,1,2.0,1,4,779412.0,2.0,2010.0,2.0,23.0,1,29.98,1.0,6,2,8,2,1,7.5,2021,1,29,2009,9,1,4799.0,1855.0,1417.0
20761,8,83,4540,16.03,6,1,2.0,1,4,779412.0,2.0,2010.0,2.0,23.0,1,29.98,1.0,6,2,8,2,2,7.0,2021,3,8,2010,12,1,4799.0,1855.0,1417.0
20764,8,83,4540,13.6,3,7,2.0,0,4,779412.0,2.0,2010.0,2.0,32.0,1,29.98,1.0,6,2,8,2,1,8.5,2020,11,6,2010,8,1,4799.0,1855.0,1417.0
20767,11,238,4559,5.62,2,19,1.0,1,5,779412.0,2.0,2017.0,2.0,13.0,1,39.96,1.0,3,2,12,1,1,22.58,2021,6,25,2018,3,1,4629.0,1898.0,1655.0
20771,11,238,4559,5.96,2,1,1.0,1,5,779412.0,2.0,2017.0,2.0,13.0,1,39.96,1.0,3,2,12,1,2,25.6,2020,6,21,2017,11,1,4629.0,1898.0,1655.0
20772,11,238,4559,2.63,1,7,1.0,1,5,779412.0,2.0,2017.0,2.0,13.0,1,39.96,1.0,3,2,12,1,1,27.38,2020,7,9,2018,2,1,4629.0,1898.0,1655.0
