carid,pushDate,pushPrice,updatePriceTimeJson,pullDate,withdrawDate
43869,2020/7/23,24.5,"{""2020-07-29"": ""24.1"", ""2020-07-31"": ""23.9"", ""2020-08-03"": ""23.85""}",2020/8/4,2020/8/4
46392,2020/6/24,5.28,"{""2020-07-01"": ""5"", ""2020-07-15"": ""4.82""}",2020/7/30,2020/7/30
27429,2020/11/13,7.38,{},2020/12/24,2020/12/24
50872,2021/6/5,14.8,{},2021/6/14,2021/6/14
16131,2020/12/23,49.8,"{""2021-01-05"": ""49.3"", ""2021-01-06"": ""48.8""}",2021/1/16,2021/1/16
68844,2020/5/3,12.28,{},2020/5/9,2020/5/9
48051,2020/4/24,5.6,{},2020/4/25,2020/4/25
36780,2020/7/26,24.5,"{""2020-08-02"": ""23.5"", ""2020-08-04"": ""23"", ""2020-08-06"": ""22.5"", ""2020-08-08"": ""22"", ""2020-08-09"": ""21.8"", ""2020-08-11"": ""21.5"", ""2020-08-12"": ""21""}",2020/8/28,2020/8/28
70592,2021/3/9,6.5,{},2021/3/14,2021/3/14
27362,2020/1/10,14.88,{"2020-02-17": "14.8"},2020/2/29,2020/2/29
26372,2021/7/21,21.58,{},2021/8/22,2021/8/22
21349,2020/11/10,4.6,{},2020/11/14,2020/11/14
53930,2020/5/24,5.38,{},2020/6/1,2020/6/1
62766,2021/1/18,5.68,{},2021/1/22,2021/1/22
11489,2020/8/14,29,{},2020/8/31,2020/8/31
58107,2020/4/6,22,{},2020/4/27,2020/4/27
8249,2021/6/6,4.25,{},2021/6/15,2021/6/15
64476,2021/1/22,14,{"2021-01-26": "12.3"},2021/2/21,2021/2/21
373,2021/5/11,6.98,{"2021-05-13": "6.8"},2021/10/9,2021/10/9
42798,2020/9/15,6.78,{"2020-09-21": "6.7"},2020/10/8,2020/10/8
69678,2021/1/11,11.8,{},2021/1/14,2021/1/14
16209,2020/10/3,9.2,{"2020-10-27": "8.9"},2020/10/27,2020/10/27
68051,2020/6/19,33.8,"{""2020-06-25"": ""32.8"", ""2020-06-30"": ""32.6"", ""2020-07-02"": ""31.8""}",2020/7/4,2020/7/4
66091,2020/7/6,15.18,{},2020/7/8,2020/7/8
49173,2021/7/10,5.5,{},2021/7/18,2021/7/18
58891,2020/7/26,22.3,"{""2020-08-03"": ""22"", ""2020-08-07"": ""21.8"", ""2020-08-11"": ""21.5"", ""2020-08-12"": ""21""}",2020/8/30,2020/8/30
70238,2021/5/29,44.8,{},2021/7/18,2021/7/18
42072,2020/10/30,6.88,{},2020/11/3,2020/11/3
15807,2021/5/25,9.8,{"2021-06-24": "9.5"},2021/8/23,2021/8/23
24449,2020/11/10,12,{},2020/12/3,2020/12/3
4084,2020/12/22,17.8,{},2021/2/21,2021/2/21
57343,2020/8/15,55.2,{"2020-08-25": "53.8"},2020/9/16,2020/9/16
65580,2020/7/30,24,{},2020/8/14,2020/8/14
948,2021/3/23,43.2,{},2021/4/2,2021/4/2
30012,2020/11/7,2.45,"{""2020-11-08"": ""2.42"", ""2020-11-13"": ""2.4""}",2020/11/14,2020/11/14
22246,2020/10/23,10.3,{},2020/10/27,2020/10/27
54819,2020/11/27,4.8,{},2020/12/7,2020/12/7
20784,2020/10/21,2.75,{},2020/10/26,2020/10/26
53619,2020/7/22,9.4799,{},2020/9/13,2020/9/13
15965,2020/6/20,27.8,{"2020-06-23": "26.8"},2020/6/28,2020/6/28
48096,2020/1/8,2.68,{},2020/1/18,2020/1/18
45934,2020/6/27,15.88,{},2020/7/10,2020/7/10
37763,2021/1/5,3.96,{"2021-01-10": "3.88"},2021/1/11,2021/1/11
27944,2021/2/24,13.8,{},2021/3/7,2021/3/7
73077,2021/2/23,15.6,{},2021/2/26,2021/2/26
12329,2020/6/26,4.38,{"2020-07-09": "3.98"},2020/8/27,2020/8/27
54533,2020/7/21,9.8,{},2020/8/12,2020/8/12
15326,2021/5/17,12.58,{"2021-06-01": "12.08"},2021/7/8,2021/7/8
53941,2020/4/23,18.9,{"2020-05-13": "18.7"},2020/5/17,2020/5/17
31295,2020/5/12,6.9,{},2020/5/15,2020/5/15
8907,2020/6/30,4.6,{"2020-07-05": "4.2"},2020/7/7,2020/7/7
35538,2020/5/3,6.5,{},2020/5/13,2020/5/13
25188,2020/10/27,11.89,{},2020/11/11,2020/11/11
64604,2020/11/19,18.5,{},2020/12/11,2020/12/11
34632,2021/1/7,4.5,{},2021/1/11,2021/1/11
67788,2020/7/21,8.9,{},2020/7/23,2020/7/23
53716,2020/9/30,7.65,{},2020/11/12,2020/11/12
12364,2021/3/21,18.58,{},2021/4/14,2021/4/14
4168,2021/6/16,33.9,{},2021/6/19,2021/6/19
16116,2021/1/11,26,{},2021/2/22,2021/2/22
14165,2020/12/3,48.88,{},2020/12/18,2020/12/18
11728,2020/10/30,15.28,{},2020/11/24,2020/11/24
73062,2020/7/2,7.98,{},2020/7/15,2020/7/15
61415,2020/6/5,8.61,{},2020/6/14,2020/6/14
61062,2020/6/29,17,{"2020-07-02": "16.98"},2020/8/17,2020/8/17
48050,2020/3/6,9.6,{"2020-03-14": "9.4"},2020/5/6,2020/5/6
59914,2021/7/7,26.9,{},2021/7/24,2021/7/24
12923,2020/12/5,5,{},2020/12/12,2020/12/12
30562,2021/3/2,8.9,{},2021/3/3,2021/3/3
30085,2020/5/17,5.4,{},2020/6/6,2020/6/6
12607,2020/4/21,6.6,{"2020-04-27": "6.38"},2020/5/16,2020/5/16
57005,2020/7/27,10.6199,{},2020/8/21,2020/8/21
65676,2020/6/7,25,{"2020-06-11": "22"},2020/6/13,2020/6/13
60472,2021/1/8,10.68,{"2021-01-19": "10"},2021/2/22,2021/2/22
38348,2020/9/24,11.9,{},2020/11/1,2020/11/1
9158,2020/9/16,3.9,{"2020-09-17": "3.6"},2020/9/19,2020/9/19
12611,2020/4/26,3.8,{},2020/5/11,2020/5/11
34315,2020/10/9,8.5,{"2020-10-13": "7.5"},2020/10/20,2020/10/20
25137,2021/4/9,12.5,{},2021/4/13,2021/4/13
69505,2021/1/18,2.8,{},2021/1/19,2021/1/19
22941,2020/2/27,9.2,{"2020-03-19": "8.8"},2020/3/27,2020/3/27
11352,2020/6/8,3.25,{},2020/6/21,2020/6/21
3983,2020/6/22,13.98,{},2020/7/4,2020/7/4
43616,2020/8/6,26,"{""2020-09-04"": ""25.98"", ""2020-09-14"": ""25.68""}",2020/10/1,2020/10/1
73642,2020/7/20,3.25,{},2020/9/17,2020/9/17
45263,2020/10/21,1.5,{"2020-12-01": "1.48"},2021/2/20,2021/2/20
36184,2020/8/30,61,{},2020/9/1,2020/9/1
35745,2021/6/12,7.3,{},2021/6/29,2021/6/29
73851,2021/1/5,3.9,{},2021/1/7,2021/1/7
26873,2021/1/31,8.3,{},2021/2/2,2021/2/2
14813,2020/3/4,17.5,{},2020/3/5,2020/3/5
57516,2021/2/22,12.8,{},2021/3/2,2021/3/2
69893,2020/1/19,8.88,{},2020/2/3,2020/2/3
24856,2020/11/5,20.8,{},2020/11/6,2020/11/6
26385,2021/3/12,6.3,{},2021/3/15,2021/3/15
25536,2020/10/14,3.98,{},2020/11/10,2020/11/10
10623,2021/1/13,1.98,{},2021/1/17,2021/1/17
1110,2021/6/20,17.5,{},2021/6/20,2021/6/20
32867,2020/7/9,7.38,{},2020/7/21,2020/7/21
652,2021/7/5,3.5,{},2021/7/5,2021/7/5
58365,2020/12/10,6.9,{},2020/12/13,2020/12/13
59881,2020/9/6,16.2,"{""2020-09-08"": ""15.8"", ""2020-09-12"": ""15.3"", ""2020-09-16"": ""14.9"", ""2020-09-20"": ""13.6""}",2020/10/6,2020/10/6
24340,2021/4/13,1.9,{},2021/4/15,2021/4/15
27147,2021/7/18,1.3,{},2021/8/14,2021/8/14
6323,2020/11/18,7.88,{"2020-11-24": "6.48"},2020/12/11,2020/12/11
73830,2021/1/14,3.8,{},2021/1/21,2021/1/21
29710,2021/2/27,26.88,{},2021/3/3,2021/3/3
2505,2021/3/5,9.5,"{""2021-03-10"": ""9.2"", ""2021-03-21"": ""9""}",2021/4/10,2021/4/10
26552,2020/11/24,5.2,{"2020-11-27": "5.19"},2021/1/24,2021/1/24
18846,2021/3/24,11.65,{},2021/4/21,2021/4/21
17040,2020/10/31,4.28,{},2020/11/15,2020/11/15
35464,2020/9/10,10.6,{},2020/10/8,2020/10/8
39450,2021/3/7,12.8,{},2021/3/9,2021/3/9
59376,2020/11/6,12.88,{},2020/11/7,2020/11/7
64678,2021/4/10,15.98,{"2021-04-12": "15.88"},2021/4/22,2021/4/22
5876,2020/6/13,20.8,"{""2020-06-22"": ""20.3"", ""2020-08-02"": ""21""}",2020/8/2,2020/8/2
59891,2020/10/21,11.8,{},2020/10/23,2020/10/23
1545,2021/7/11,13.58,"{""2021-07-25"": ""12.9799"", ""2021-07-26"": ""13.12""}",2021/8/8,2021/8/8
58669,2020/7/8,0.9999,"{""2020-07-11"": ""0.9888"", ""2020-07-14"": ""0.8888"", ""2020-07-28"": ""0.8"", ""2020-07-30"": ""0.6888""}",2020/7/31,2020/7/31
2830,2021/5/12,15.38,{},2021/5/22,2021/5/22
25887,2021/3/18,5.28,{},2021/4/18,2021/4/18
41822,2020/12/9,11.5,{"2020-12-15": "11.2"},2020/12/24,2020/12/24
38176,2020/5/16,13.5,"{""2020-05-17"": ""12.99"", ""2020-05-18"": ""12.8""}",2020/5/18,2020/5/18
37269,2020/1/7,60,{},2020/3/27,2020/3/27
20511,2021/7/27,19.88,{},2021/8/17,2021/8/17
31297,2021/6/18,5.88,{"2021-06-27": "5.68"},2021/7/14,2021/7/14
9388,2021/5/9,10.8,{"2021-05-13": "11.3"},2021/5/26,2021/5/26
65778,2020/4/26,9.5,{},2020/5/3,2020/5/3
37518,2021/7/4,12.8,{},2021/7/6,2021/7/6
51,2021/6/6,3.5,{},2021/6/12,2021/6/12
14815,2020/9/23,16.8,{},2020/9/25,2020/9/25
56867,2020/9/30,7.86,{},2020/10/13,2020/10/13
28252,2021/3/6,4.88,{},2021/3/7,2021/3/7
11871,2020/6/13,18.2,"{""2020-06-28"": ""18.15"", ""2020-07-04"": ""18.1"", ""2020-07-10"": ""17.9""}",2020/7/12,2020/7/12
30487,2021/3/2,59.5,{"2021-03-09": "59"},2021/3/17,2021/3/17
1269,2021/4/26,9.8,"{""2021-05-13"": ""9.4"", ""2021-05-31"": ""9.04""}",2021/5/31,2021/5/31
66791,2020/6/10,3.7,{"2020-06-18": "3.3"},2020/6/18,2020/6/18
21009,2020/4/15,7.98,"{""2020-04-18"": ""7.88"", ""2020-04-19"": ""7.58"", ""2020-04-24"": ""7.48"", ""2020-05-04"": ""7.46""}",2020/5/15,2020/5/15
1347,2021/7/8,3.6,{},2021/7/8,2021/7/8
27115,2020/9/8,8.8,"{""2020-09-19"": ""8.68"", ""2020-09-29"": ""8.66"", ""2020-10-10"": ""8.38""}",2020/10/14,2020/10/14
18530,2021/3/29,6.38,{},2021/4/21,2021/4/21
49243,2020/10/8,26,{},2020/10/9,2020/10/9
46317,2020/12/28,6.2,"{""2020-12-30"": ""6.18"", ""2021-01-11"": ""5.98"", ""2021-01-27"": ""5.8""}",2021/2/22,2021/2/22
2326,2020/4/6,1.68,"{""2020-04-11"": ""1.48"", ""2020-04-16"": ""1.28""}",2020/4/20,2020/4/20
7220,2020/3/5,11.2,"{""2020-04-17"": ""10.9"", ""2020-05-01"": ""10.7""}",2020/9/5,2020/9/5
9336,2020/10/22,8,{},2020/10/25,2020/10/25
17052,2021/5/14,5.98,{},2021/5/16,2021/5/16
24751,2021/2/4,5.2,{},2021/2/21,2021/2/21
13547,2020/7/7,7.38,{},2020/9/9,2020/9/9
55438,2020/10/27,54.88,{},2020/11/14,2020/11/14
19775,2021/4/29,16.7,{"2021-05-08": "16.5"},2021/5/13,2021/5/13
44740,2020/9/8,8.5,{},2020/9/16,2020/9/16
511,2021/6/24,6.5,"{""2021-07-02"": ""5.5"", ""2021-07-10"": ""5.2"", ""2021-07-28"": ""5.0""}",2021/7/28,2021/7/28
51732,2020/4/23,8,{},2020/11/10,2020/11/10
2363,2021/3/21,41.9,{},2021/3/23,2021/3/23
85,2021/7/29,4.9,{},2021/8/1,2021/8/1
61259,2020/7/18,1.95,{},2020/8/9,2020/8/9
61282,2021/5/25,4.8,{"2021-06-22": "4.98"},2021/6/29,2021/6/29
4810,2020/4/29,16.6,{},2020/6/28,2020/6/28
38427,2021/4/2,16,{"2021-04-04": "15.5"},2021/4/10,2021/4/10
71850,2021/1/30,14.8,"{""2021-02-22"": ""14.68"", ""2021-03-28"": ""14.5""}",2021/4/10,2021/4/10
627,2021/6/4,4.9,{},2021/8/10,2021/8/10
36903,2021/5/13,165,{"2021-05-16": "176"},2021/6/1,2021/6/1
1591,2021/4/20,23.88,{},2021/4/29,2021/4/29
28894,2021/5/6,9.9,{"2021-05-08": "8.08"},2021/5/25,2021/5/25
27043,2020/4/6,15.2,{},2020/6/27,2020/6/27
43028,2020/7/18,27.8,{},2020/9/22,2020/9/22
105,2021/5/29,5.275,{},2021/7/15,2021/7/15
72516,2020/6/30,18.88,{},2020/7/9,2020/7/9
37224,2020/10/12,23.3,{},2020/10/18,2020/10/18
72352,2020/2/29,9.9,{},2020/3/9,2020/3/9
59064,2020/9/12,2.98,{"2020-09-30": "2.8"},2020/10/25,2020/10/25
51730,2021/3/23,3.9,{},2021/3/24,2021/3/24
66389,2021/5/23,48.5,{},2021/5/24,2021/5/24
58396,2021/1/18,17.98,"{""2021-01-30"": ""17.5"", ""2021-01-31"": ""17.3""}",2021/2/3,2021/2/3
50022,2020/11/9,15.8,{},2020/11/16,2020/11/16
19565,2020/8/15,40.7,{},2020/8/19,2020/8/19
65940,2021/7/14,33.8,{},2021/7/17,2021/7/17
34402,2020/10/17,7.8,{},2020/10/19,2020/10/19
71339,2020/9/11,5.66,{},2020/9/28,2020/9/28
39657,2020/6/6,14.3,{},2020/6/11,2020/6/11
27750,2020/7/17,4.6,{},2020/7/28,2020/7/28
647,2021/7/11,3.3,{},2021/8/13,2021/8/13
964,2021/5/20,4,{},2021/5/20,2021/5/20
5974,2020/12/2,4.28,{},2020/12/8,2020/12/8
52825,2020/7/20,9.5,{},2020/7/30,2020/7/30
23529,2021/4/7,30,{},2021/4/9,2021/4/9
20125,2020/12/22,21.8,"{""2020-12-26"": ""21.6"", ""2021-01-05"": ""21""}",2021/1/16,2021/1/16
63300,2021/6/9,9.8,{},2021/10/9,2021/10/9
23179,2020/5/26,18.5799,{},2020/6/8,2020/6/8
71843,2020/8/10,13.8,{},2020/8/12,2020/8/12
23803,2020/4/11,1.5,{},2020/4/23,2020/4/23
57058,2021/5/13,4.2,"{""2021-05-14"": ""4"", ""2021-05-22"": ""3.9""}",2021/6/1,2021/6/1
27598,2020/8/12,7.58,{},2020/8/31,2020/8/31
25991,2020/9/12,16.5,{},2020/9/24,2020/9/24
15829,2020/4/24,8.88,{},2020/4/29,2020/4/29
9593,2021/3/6,16.4,{},2021/3/7,2021/3/7
24402,2020/11/8,4.88,{},2020/11/21,2020/11/21
49137,2020/10/18,3.28,{},2020/10/20,2020/10/20
21087,2020/4/13,2,{},2020/4/23,2020/4/23
199,2021/5/11,8.2,{},2021/5/13,2021/5/13
11508,2020/7/30,25.98,{},2020/8/26,2020/8/26
44138,2021/4/22,17.6,{},2021/5/3,2021/5/3
30143,2021/4/16,14.98,{},2021/4/28,2021/4/28
71422,2020/10/23,11.68,{"2020-12-23": "10.88"},2020/12/30,2020/12/30
26438,2021/5/21,6.5,{"2021-05-28": "5.8"},2021/5/30,2021/5/30
35285,2021/4/12,8.88,{},2021/4/20,2021/4/20
27987,2021/3/18,7.5,{},2021/3/21,2021/3/21
6607,2020/12/27,12.98,"{""2020-12-31"": ""11.9799"", ""2021-01-01"": ""11.99""}",2021/1/7,2021/1/7
34830,2020/8/21,21.5,"{""2020-08-22"": ""21"", ""2020-08-23"": ""20.8""}",2020/9/10,2020/9/10
26085,2020/4/18,58.5,{"2020-04-19": "56"},2020/5/14,2020/5/14
21254,2021/5/20,13.5,{},2021/5/27,2021/5/27
30897,2021/7/25,14.28,{},2021/7/26,2021/7/26
60456,2020/7/7,12.88,{},2020/7/25,2020/7/25
30369,2020/6/5,13.49,{},2020/6/24,2020/6/24
58738,2020/7/7,18.9,{},2020/7/24,2020/7/24
19155,2021/1/6,10.8,{},2021/1/8,2021/1/8
61802,2021/5/18,4.6,"{""2021-05-24"": ""4.3"", ""2021-05-25"": ""4.5"", ""2021-06-02"": ""4.4""}",2021/6/3,2021/6/3
52219,2020/10/17,4.98,{},2020/11/24,2020/11/24
43608,2020/1/11,26,{},2020/4/27,2020/4/27
32575,2021/3/20,13.9,{},2021/3/23,2021/3/23
73632,2021/7/29,4.6,{},2021/8/6,2021/8/6
16899,2020/9/16,16.68,"{""2020-09-24"": ""15.98"", ""2020-10-09"": ""15.78""}",2020/10/9,2020/10/9
22262,2020/7/27,9.8,{"2020-07-30": "9.5"},2020/7/31,2020/7/31
27993,2020/10/20,9.98,"{""2020-10-24"": ""9.89"", ""2020-10-26"": ""9.78""}",2020/10/27,2020/10/27
26330,2020/5/31,9.5,{"2020-06-07": "9"},2020/6/21,2020/6/21
7473,2020/6/16,8.18,{},2020/7/26,2020/7/26
37506,2021/1/29,14.3,{"2021-03-04": "14.38"},2021/3/25,2021/3/25
34167,2021/1/11,16.5,{},2021/1/15,2021/1/15
71451,2021/7/13,2.88,{"2021-07-14": "2.68"},2021/7/31,2021/7/31
29166,2021/2/21,10.5,{},2021/2/21,2021/2/21
7764,2021/2/28,15.6,{},2021/3/7,2021/3/7
28284,2020/12/26,7.88,{},2021/1/2,2021/1/2
27797,2020/6/16,17.79,{},2020/7/8,2020/7/8
35218,2020/12/12,4.7,{"2020-12-22": "4.6"},2021/1/22,2021/1/22
70408,2021/1/8,23.8,{"2021-01-12": "22.7"},2021/3/4,2021/3/4
16913,2020/5/23,7.68,{},2020/5/24,2020/5/24
67656,2021/5/30,19.38,"{""2021-06-01"": ""19"", ""2021-06-02"": ""18.8799""}",2021/6/18,2021/6/18
6013,2020/10/10,9.3,{},2020/11/3,2020/11/3
13068,2020/11/12,4.3,{},2020/11/26,2020/11/26
68167,2021/1/25,11.5,{},2021/3/6,2021/3/6
1511,2021/5/25,8.98,{},2021/6/29,2021/6/29
18842,2020/10/6,4.38,{},2020/10/31,2020/10/31
62191,2021/1/15,7.4,{"2021-01-18": "6.8"},2021/2/1,2021/2/1
70085,2020/4/7,2.95,{},2020/4/12,2020/4/12
36445,2020/5/2,10.6,{},2020/5/4,2020/5/4
1526,2021/7/7,7.3,{},2021/7/20,2021/7/20
36349,2021/6/27,6.58,"{""2021-07-06"": ""6.4"", ""2021-07-13"": ""6"", ""2021-07-15"": ""5.9""}",2021/7/26,2021/7/26
39550,2020/12/28,9,"{""2021-01-10"": ""8.9"", ""2021-01-11"": ""8.8""}",2021/1/22,2021/1/22
57089,2020/12/28,6.48,{},2021/1/14,2021/1/14
5943,2020/5/28,14.7,{},2020/7/8,2020/7/8
68921,2020/8/8,16.5798,{},2020/8/12,2020/8/12
50052,2021/3/15,9.8,"{""2021-03-22"": ""9.68"", ""2021-03-29"": ""9.38"", ""2021-04-06"": ""8.98"", ""2021-04-21"": ""8.58""}",2021/5/13,2021/5/13
67084,2020/5/29,8.28,{},2020/6/9,2020/6/9
69137,2021/1/24,20.88,{"2021-01-31": "19.3"},2021/3/4,2021/3/4
5782,2021/3/17,21.9,{},2021/3/19,2021/3/19
29746,2021/4/26,9.5,{},2021/4/30,2021/4/30
42858,2020/3/29,18.8799,{},2020/3/31,2020/3/31
73023,2020/3/25,6,{},2020/5/13,2020/5/13
13234,2020/7/28,41.99,{},2020/8/17,2020/8/17
69001,2020/9/30,6.58,{},2020/10/11,2020/10/11
29215,2021/3/22,77.5,{},2021/4/6,2021/4/6
514,2021/5/27,10,{},2021/6/4,2021/6/4
37334,2021/6/23,25.8,{},2021/7/5,2021/7/5
57523,2020/12/4,10.98,{},2020/12/19,2020/12/19
39191,2021/5/22,3.8,{},2021/5/26,2021/5/26
31767,2020/1/7,1.6,{"2020-01-10": "1.4"},2020/1/14,2020/1/14
56297,2020/12/24,8.4,"{""2021-02-07"": ""8.2"", ""2021-03-06"": ""7.9"", ""2021-03-29"": ""7.78""}",2021/4/9,2021/4/9
11743,2020/4/13,16,{},2020/4/16,2020/4/16
14483,2021/5/18,3,{},2021/5/19,2021/5/19
51404,2020/8/10,6.5,{},2020/8/14,2020/8/14
59973,2020/10/23,6.66,{},2020/10/27,2020/10/27
70794,2020/12/30,4.8,{},2021/2/21,2021/2/21
20819,2020/8/13,4.69,{},2020/8/17,2020/8/17
70375,2021/4/15,13.88,{},2021/4/29,2021/4/29
17227,2020/4/18,23.8,{},2020/5/1,2020/5/1
3847,2021/4/29,17.5,{},2021/5/4,2021/5/4
17884,2020/9/12,15.88,{"2020-09-21": "15.6"},2020/9/24,2020/9/24
42945,2020/8/15,54,{},2020/8/27,2020/8/27
46653,2021/3/6,1.2,{},2021/3/7,2021/3/7
61991,2020/3/27,22.8,{},2020/4/2,2020/4/2
18824,2020/9/5,7,{},2020/9/10,2020/9/10
58528,2020/8/29,2.38,{},2020/11/7,2020/11/7
28810,2021/2/27,9.25,{},2021/3/8,2021/3/8
30532,2021/1/12,13.98,{},2021/1/19,2021/1/19
7379,2021/7/24,5,{},2021/8/8,2021/8/8
58903,2021/6/13,16,{},2021/7/2,2021/7/2
63621,2020/9/21,19.8,{},2020/9/29,2020/9/29
60400,2020/1/6,5.6,{},2020/2/18,2020/2/18
29853,2020/5/29,4.5,{},2020/6/4,2020/6/4
69212,2020/6/24,13.8,"{""2020-06-27"": ""13.5"", ""2020-07-01"": ""13.3""}",2020/7/1,2020/7/1
16025,2021/4/10,6.38,{"2021-04-13": "5.98"},2021/4/25,2021/4/25
42183,2020/4/15,37.8,{},2020/6/1,2020/6/1
14890,2020/5/14,4.98,{},2020/5/26,2020/5/26
789,2021/5/24,5.75,{},2021/5/25,2021/5/25
61429,2021/4/19,4.28,{"2021-05-04": "4.08"},2021/5/15,2021/5/15
2094,2020/8/19,6.18,{},2020/9/3,2020/9/3
32964,2020/4/17,27.2,{"2020-04-25": "26.8"},2020/4/28,2020/4/28
18628,2021/5/23,8.2,{},2021/5/24,2021/5/24
24815,2020/10/14,19.5,{},2020/10/14,2020/10/14
59885,2020/11/14,18.3,{"2020-11-16": "17.9"},2020/11/18,2020/11/18
19338,2021/6/22,2.88,{"2021-07-04": "2.68"},2021/7/9,2021/7/9
51808,2021/4/9,7.68,{},2021/4/17,2021/4/17
1068,2021/6/28,2.84,{},2021/7/3,2021/7/3
59419,2020/11/13,13.4,{},2020/11/16,2020/11/16
71716,2020/12/25,3.6,{},2020/12/25,2020/12/25
53352,2021/7/30,21.5,{"2021-07-31": "21"},2021/9/9,2021/9/9
23118,2021/6/27,5.6,{"2021-07-07": "5.2"},2021/7/21,2021/7/21
62802,2020/6/30,32.8,{"2020-07-21": "32.5"},2020/7/21,2020/7/21
9153,2020/9/4,3.9,{},2020/9/7,2020/9/7
19377,2021/2/26,8.8,{},2021/3/14,2021/3/14
15384,2021/2/25,3.8,{},2021/3/7,2021/3/7
37961,2021/1/4,5.38,{"2021-01-06": "5"},2021/1/8,2021/1/8
58054,2021/2/28,4.1,{},2021/3/4,2021/3/4
25831,2020/3/31,9.46,{},2020/4/4,2020/4/4
69701,2020/9/5,11.5,{},2020/9/8,2020/9/8
53368,2020/5/26,21,{"2020-06-18": "20.98"},2020/7/3,2020/7/3
59037,2020/11/4,5.38,{},2020/11/28,2020/11/28
66574,2020/8/29,6.8,{},2020/8/30,2020/8/30
41977,2021/3/25,18.6,{"2021-03-31": "18.4"},2021/5/6,2021/5/6
28913,2021/3/30,3.28,{},2021/4/25,2021/4/25
38660,2021/2/21,18,{},2021/2/26,2021/2/26
18384,2020/5/7,10.8,{},2020/5/14,2020/5/14
68131,2020/9/23,5.3,{"2020-10-19": "4.2"},2020/10/29,2020/10/29
38857,2021/3/15,23,{},2021/3/26,2021/3/26
37948,2021/7/24,48.8,{},2021/7/31,2021/7/31
63969,2020/1/4,25.5,"{""2020-01-09"": ""25.2"", ""2020-01-11"": ""24.6""}",2020/3/28,2020/3/28
58632,2021/3/19,8.88,{},2021/4/25,2021/4/25
6802,2020/12/21,4.6,{},2020/12/24,2020/12/24
51341,2021/6/19,11.6,{},2021/8/25,2021/8/25
44586,2021/3/3,73.8,{"2021-03-04": "69.58"},2021/3/11,2021/3/11
40028,2020/11/30,14.5,{"2020-12-07": "11.9799"},2020/12/10,2020/12/10
52925,2020/8/27,14.88,{},2020/11/17,2020/11/17
27531,2021/7/7,23.8,{},2021/7/12,2021/7/12
67153,2021/6/22,18,"{""2021-06-23"": ""17.6"", ""2021-06-24"": ""17.4"", ""2021-06-27"": ""17"", ""2021-06-28"": ""16.8"", ""2021-06-29"": ""16.2"", ""2021-07-03"": ""15.9"", ""2021-07-04"": ""15.6"", ""2021-07-05"": ""15.5""}",2021/7/6,2021/7/6
3275,2021/4/19,5.85,{"2021-04-25": "4.78"},2021/4/27,2021/4/27
70398,2021/4/28,20.8,{},2021/5/5,2021/5/5
63646,2021/1/15,6.66,{},2021/3/10,2021/3/10
33476,2020/11/3,25.8,"{""2020-12-03"": ""25.78"", ""2020-12-17"": ""25.75""}",2020/12/27,2020/12/27
51915,2021/3/6,12.28,{},2021/3/28,2021/3/28
15772,2020/11/12,3.68,{},2020/11/15,2020/11/15
33607,2021/4/3,14.28,"{""2021-04-21"": ""13.68"", ""2021-04-30"": ""13"", ""2021-05-14"": ""12.8"", ""2021-05-24"": ""12.5""}",2021/5/27,2021/5/27
28052,2021/3/21,84.4,{"2021-03-22": "84.3"},2021/3/31,2021/3/31
108,2021/7/13,4.7,{},2021/10/15,2021/10/15
40785,2020/7/8,1.88,{},2020/7/17,2020/7/17
6485,2020/10/26,21.3,{"2020-11-04": "19.8"},2020/11/7,2020/11/7
30194,2021/7/26,17.68,{},2021/11/19,2021/11/19
60263,2020/7/23,77,{"2020-08-03": "75"},2020/8/3,2020/8/3
10647,2020/6/27,4.58,{"2020-07-02": "4.38"},2020/7/6,2020/7/6
33827,2021/1/6,3.5,{},2021/1/7,2021/1/7
68883,2021/3/16,20.8,"{""2021-03-18"": ""19.8799"", ""2021-03-24"": ""19.8""}",2021/3/24,2021/3/24
18507,2020/8/28,7.38,"{""2020-09-12"": ""7.18"", ""2020-09-14"": ""6.68""}",2020/9/20,2020/9/20
54050,2021/3/12,10.7,{},2021/3/13,2021/3/13
23452,2020/11/2,23.8,{"2020-11-08": "22.98"},2020/11/8,2020/11/8
39760,2020/8/29,4.25,{},2020/9/22,2020/9/22
1814,2021/5/7,13.78,{},2021/5/7,2021/5/7
11635,2020/10/4,46,{},2020/10/9,2020/10/9
66371,2020/9/22,16.98,{},2020/10/5,2020/10/5
10988,2020/9/20,19.5,{},2020/10/4,2020/10/4
60711,2020/6/10,4.68,{"2020-06-12": "4.58"},2020/6/24,2020/6/24
38574,2020/2/22,1.55,{},2020/4/7,2020/4/7
61640,2020/12/13,11.2,{},2021/1/17,2021/1/17
25736,2020/5/3,9.3,{},2020/5/8,2020/5/8
63669,2021/2/24,22.5,{},2021/2/24,2021/2/24
68446,2020/12/28,21.52,{},2021/1/19,2021/1/19
71965,2020/8/5,8.5,{},2020/8/18,2020/8/18
72709,2020/8/29,19.8,{},2020/9/5,2020/9/5
32320,2020/2/23,7.6,{},2020/4/2,2020/4/2
36075,2020/10/28,2.6,{},2020/11/9,2020/11/9
25511,2020/9/27,28.8,{},2020/10/3,2020/10/3
14812,2020/3/27,19.7,{},2020/4/25,2020/4/25
48234,2020/12/17,5.5,{},2020/12/21,2020/12/21
